LDN,Elev,GDP,Nt,Pop,Pre,Tem
1,0.294694,0.0116958,0,0.0002883,0.305323,0.791396
1,0.21013,0.0011112,0,0.0007152,0.466865,0.868987
1,0.20199,0.0042707,0,0.0000781,0.57613,0.878891
-1,0.0994875,0.010096,0.292857,0.0090025,0.653065,0.967278
0,0.291679,0.0115238,0,0.0002713,0.308067,0.82715
1,0.113355,0.0010814,0,0.0002565,0.51,0.905719
1,0.261532,0.002625,0,0.0001931,0.629662,0.793447
1,0.219475,0.0034453,0,0.0002688,0.273985,0.863451
1,0.298764,0.0024857,0,0.0004816,0.302778,0.759935
1,0.140488,0.0015478,0,0.0002865,0.538383,0.939861
-1,0.287006,0.0532979,0.428571,0.0023312,0.322331,0.780659
0,0.163099,0.0026231,0.147619,0.0020435,0.547176,0.923757
1,0.420561,0.0031697,0,0.0005771,0.339576,0.666794
1,0.230027,0.0058031,0,0.0008697,0.455471,0.845776
1,0.256406,0.0054677,0,0.0008036,0.414682,0.80211
1,0.337353,0.0038299,0,0.0001364,0.423692,0.748009
1,0.32243,0.001019,0,0.0005061,0.512662,0.779384
-1,0.202894,0.0031579,0.305556,0.0087276,0.520962,0.878003
1,0.420711,0.0025638,0,0.0002797,0.327431,0.657759
1,0.233946,0.0024738,0.0357143,0.0002831,0.501836,0.892086
0,0.258667,0.0041984,0.0246032,0.0032176,0.466626,0.831177
1,0.331173,0.0037754,0.0111111,0.0008574,0.42167,0.76664
1,0.496081,0.0016901,0,0.0001081,0.322855,0.568261
1,0.397799,0.0052317,0,0.0000624,0.299314,0.688595
1,0.279319,0.0037424,0,0.0006346,0.378579,0.793522
1,0.245402,0.004199,0,0.0006893,0.42028,0.876488
1,0.471209,0.0054817,0,0.0002342,0.294615,0.62441
1,0.200935,0.004624,0,0.0002534,0.55382,0.897584
1,0.367953,0.0028767,0,0.0001548,0.500888,0.708566
1,0.472113,0.0018803,0,0.000121,0.373268,0.664084
1,0.351221,0.0072515,0,0.0005501,0.291556,0.728417
1,0.211336,0.0037568,0,0.0011813,0.470453,0.895962
0,0.208773,0.0018644,0,0.0008354,0.523235,0.914545
0,0.183901,0.0021628,0,0.0004745,0.475042,0.888078
1,0.277058,0.0144858,0.0904762,0.0016305,0.294244,0.808921
1,0.381821,0.0017444,0,0.0006386,0.384566,0.733827
-1,0.301477,0.0187297,0.286508,0.0029636,0.321025,0.777067
1,0.296352,0.012558,0,0.0002785,0.305642,0.76263
0,0.269521,0.0045886,0,0.0003594,0.399614,0.813752
1,0.319264,0.0023087,0,0.0003407,0.284209,0.754838
1,0.260476,0.002614,0,0.0002283,0.660398,0.781636
-1,0.264546,0.0113069,0,0.0008951,0.316338,0.855639
1,0.424028,0.003386,0,0.0003292,0.295459,0.699059
1,0.211185,0.0008211,0,0.0000851,0.57173,0.875572
1,0.282183,0.0016035,0,0.0002713,0.431096,0.846303
-1,0.181037,0.0023333,0.0119048,0.0010802,0.294039,0.918007
1,0.422219,0.0037972,0,0.0002877,0.348642,0.614178
-1,0.174254,0.0049697,0.283333,0.0071085,0.235301,0.947582
1,0.202593,0.0060472,0.0238095,0.0003563,0.53225,0.852031
1,0.453271,0.0018738,0,0.0001682,0.315813,0.655002
1,0.20214,0.002607,0,0.0005149,0.394606,0.896634
1,0.296201,0.0009643,0,0.0001478,0.435187,0.839916
0,0.175309,0.0076371,0.0095238,0.0010051,0.504938,0.916447
1,0.347302,0.001702,0,0.0001431,0.365891,0.704692
1,0.287157,0.0050845,0,0.0003232,0.329006,0.765446
1,0.354688,0.0015648,0,0.0002566,0.36592,0.766388
1,0.263491,0.0014475,0,0.0005946,0.432408,0.835204
-1,0.264546,0.0030994,0,0.0016725,0.269589,0.825365
1,0.150136,0.0013763,0,0.0001468,0.541277,0.92254
1,0.192192,0.0019885,0,0.0001496,0.474718,0.88989
1,0.212994,0.0012399,0,0.0002259,0.452114,0.878099
0,0.22852,0.0033658,0,0.0005006,0.351222,0.82618
0,0.432921,0.0013491,0,0.0002588,0.390979,0.65372
0,0.253241,0.0100955,0.178571,0.0076267,0.373688,0.831092
1,0.250226,0.0032242,0,0.0014885,0.338887,0.852242
1,0.172897,0.0012568,0,0.0003834,0.546135,0.895722
1,0.273892,0.0014413,0,0.0005294,0.519065,0.81337
1,0.275701,0.180918,0.288889,0.0021084,0.318947,0.802329
1,0.349412,0.0125071,0,0.0007928,0.3093,0.753084
1,0.291378,0.0085506,0.112698,0.0023053,0.387918,0.787509
1,0.203346,0.0021287,0,0.0001324,0.576335,0.878385
-1,0.159029,0.0052064,0,0.0004242,0.349948,0.877609
1,0.216461,0.0015293,0,0.0001533,0.473557,0.898906
1,0.186011,0.0047458,0,0.0006126,0.420614,0.912769
1,0.211336,0.0020739,0,0.0005664,0.589763,0.877633
1,0.41634,0.0032594,0,0.0001489,0.419383,0.663631
1,0.196262,0.001014,0,0.0002582,0.503298,0.885692
1,0.302532,0.0021234,0,0.0002945,0.444429,0.7746
1,0.18375,0.0039517,0,0.0000457,0.568361,0.89158
1,0.32047,0.0097737,0,0.0005245,0.315849,0.756409
1,0.330419,0.0032236,0,0.0016464,0.314862,0.769169
1,0.300724,0.0016422,0,0.000436,0.517916,0.770598
1,0.229575,0.0032316,0,0.0002101,0.402947,0.799759
1,0.182092,0.0015269,0,0.0005171,0.50823,0.904882
1,0.299668,0.0121988,0.107143,0.0018766,0.325672,0.771016
1,0.22249,0.0020038,0,0.0002861,0.570409,0.871375
1,0.134308,0.0013497,0,0.0003323,0.478396,0.87729
1,0.333886,0.0013403,0,0.0003199,0.41378,0.776698
1,0.337956,0.0025208,0,0.0001909,0.588291,0.717027
1,0.21631,0.0078744,0,0.0004048,0.46784,0.880856
1,0.213446,0.0033997,0.0047619,0.0004635,0.576271,0.861399
1,0.271028,0.0043293,0,0.0026685,0.355601,0.792633
-1,0.315948,0.0143703,0,0.0000993,0.314142,0.75031
1,0.420862,0.0024559,0,0.0001565,0.31463,0.676253
1,0.296804,0.0443294,0.171429,0.0005238,0.324415,0.778342
1,0.236358,0.0069963,0,0.0005529,0.295166,0.830795
1,0.238468,0.0045372,0,0.0003376,0.459608,0.869723
1,0.261079,0.0028033,0,0.0009582,0.383292,0.823352
1,0.231384,0.0021164,0,0.0002517,0.400878,0.853646
-1,0.250528,0.0012419,0,0.0001633,0.489105,0.819592
1,0.395387,0.0031389,0,0.0004845,0.334142,0.720648
1,0.191589,0.0053479,0,0.0005059,0.323741,0.830708
1,0.242538,0.0297806,0,0.000916,0.437156,0.787969
1,0.227766,0.002213,0,0.0005633,0.48601,0.87752
1,0.196563,0.0021019,0,0.0003853,0.50875,0.878297
1,0.158426,0.0010666,0,0.0004948,0.558288,0.90406
1,0.358758,0.0027217,0,0.00012,0.561738,0.725067
1,0.23877,0.0015368,0,0.0001703,0.508935,0.880468
1,0.161592,0.0026358,0,0.0000532,0.544507,0.902317
1,0.238468,0.0013334,0,0.0001724,0.517471,0.787039
1,0.223545,0.0019448,0.0238095,0.0004052,0.515612,0.857082
1,0.331625,0.0023202,0,0.0003994,0.337959,0.741477
1,0.26123,0.0035644,0,0.0004879,0.407437,0.862362
1,0.341121,0.0036139,0,0.0001542,0.380821,0.735095
1,0.402171,0.0025189,0,0.000865,0.331327,0.680821
0,0.268164,0.0026629,0,0.0002183,0.633072,0.806373
1,0.123907,0.0012549,0,0.0005536,0.479097,0.905486
-1,0.311275,0.0027134,0,0.0003994,0.313416,0.772089
1,0.189478,0.0009679,0,0.0003422,0.475141,0.874709
1,0.395538,0.006369,0,0.0002303,0.397128,0.686764
1,0.472415,0.0037163,0,0.000321,0.321148,0.655243
1,0.076726,0.0030452,0,0.0017602,0.453703,0.925624
0,0.148176,0.0046508,0.0698413,0.0020988,0.602746,0.921768
1,0.417244,0.0034372,0,0.0002275,0.448897,0.692612
1,0.297407,0.0066557,0.0047619,0.0002337,0.300718,0.781345
1,0.280374,0.0037614,0,0.0002822,0.528602,0.831841
-1,0.323787,0.0621202,0.399206,0.0031943,0.292883,0.773993
-1,0.300724,0.0399191,0.0619048,0.004276,0.29793,0.781921
1,0.325143,0.0028311,0,0.0003585,0.441855,0.753473
1,0.270877,0.0067391,0,0.0004337,0.284485,0.816591
1,0.29801,0.0030683,0,0.0004338,0.475119,0.755857
0,0.169882,0.0116199,0,0.0006348,0.344091,0.864396
1,0.273289,0.0033521,0.0047619,0.0012097,0.493663,0.807656
1,0.163702,0.0009551,0,0.0000926,0.508936,0.884996
1,0.278565,0.004407,0,0.0010019,0.537823,0.787846
1,0.275852,0.0033116,0.081746,0.0013467,0.504627,0.8109
1,0.315044,0.0070557,0,0.0029702,0.286749,0.801907
1,0.300874,0.0026984,0,0.0002282,0.625704,0.753087
1,0.348508,0.0045389,0,0.0010417,0.314265,0.728019
0,0.121948,0.0042304,0.015873,0.0006406,0.580799,0.944867
0,0.380314,0.0018843,0,0.0001976,0.360382,0.71137
-1,0.301628,0.0039175,0,0.0005254,0.318261,0.782298
1,0.381821,0.0010046,0,0.0001642,0.36524,0.696158
1,0.323636,0.0022622,0,0.0003254,0.280372,0.762196
1,0.321073,0.0052963,0,0.0000995,0.351621,0.758327
1,0.104613,0.0015869,0,0.0006624,0.522573,0.98502
1,0.100844,0.001956,0,0.0002981,0.549144,0.978913
0,0.165812,0.0039991,0,0.000909,0.587296,0.901797
1,0.241031,0.0022129,0,0.000222,0.573798,0.861849
1,0.29997,0.0035983,0,0.0001481,0.359044,0.779162
1,0.171842,0.0022871,0,0.0001551,0.57614,0.903167
1,0.290473,0.0078859,0.0206349,0.0014032,0.290327,0.7939
1,0.225957,0.0018321,0,0.0003874,0.585625,0.880527
1,0.248267,0.0018913,0,0.0001272,0.533874,0.822679
1,0.342629,0.0017992,0.018254,0.0006461,0.403077,0.759689
1,0.354085,0.0020153,0,0.0004759,0.310496,0.726258
1,0.403527,0.0014315,0,0.0001903,0.470426,0.709745
1,0.259572,0.0019142,0,0.0005035,0.470437,0.858447
1,0.271028,0.0035066,0,0.000348,0.363097,0.824791
1,0.307808,0.01457,0,0.0006285,0.311803,0.756205
1,0.225053,0.0019118,0,0.0004013,0.369338,0.881976
1,0.476937,0.0020482,0,0.0001563,0.324725,0.636152
1,0.21013,0.0018068,0.0047619,0.0009012,0.488158,0.900198
1,0.263793,0.0027545,0,0.0003482,0.402377,0.79695
1,0.420862,0.0012188,0,0.0002319,0.358017,0.658015
1,0.350317,0.0029654,0,0.0012911,0.319488,0.730932
1,0.331625,0.183521,0.159524,0.0004996,0.332993,0.737739
1,0.4183,0.0051183,0,0.0005374,0.291588,0.676647
-1,0.149382,0.0026788,0,0.0002362,0.578181,0.911699
1,0.477389,0.0017163,0,0.0001745,0.316264,0.61837
1,0.282936,0.0033316,0,0.000479,0.352275,0.788285
-1,0.300121,0.0518785,0.245238,0.0093877,0.293186,0.782349
1,0.290473,0.0026975,0,0.001022,0.400162,0.793657
1,0.34896,0.0031238,0,0.0005117,0.33453,0.729889
1,0.29379,0.0046781,0,0.0011564,0.272781,0.821718
1,0.217817,0.0036203,0.0460317,0.0010499,0.4723,0.857309
1,0.266054,0.0018598,0,0.0002765,0.527428,0.854564
1,0.227163,0.0013391,0,0.0008076,0.548531,0.864174
1,0.21224,0.0013142,0,0.00019,0.548354,0.896062
1,0.302683,0.0021505,0.034127,0.000467,0.35527,0.768303
1,0.127977,0.000953,0,0.0002133,0.647833,0.941004
1,0.121043,0.0024713,0,0.0005009,0.618375,0.942084
1,0.378806,0.0025062,0,0.0003178,0.325415,0.689768
0,0.248719,0.0022482,0,0.0002263,0.687729,0.819637
0,0.335695,0.119855,0.104762,0.0018913,0.328596,0.73523
-1,0.29379,0.0048243,0,0.0031025,0.279665,0.794762
1,0.174706,0.0070372,0.0309524,0.0003383,0.568498,0.904662
1,0.190986,0.0061822,0.0119048,0.0006593,0.350901,0.859224
-1,0.250377,0.0049185,0,0.0005918,0.370381,0.806924
1,0.151643,0.0030592,0,0.0004793,0.528912,0.922271
1,0.154507,0.0012859,0,0.0003469,0.502768,0.904292
0,0.282183,0.0084809,0,0.0004296,0.296985,0.808568
1,0.374736,0.0033387,0,0.0002154,0.295266,0.724253
1,0.37142,0.0031648,0,0.0002607,0.291725,0.714422
1,0.114863,0.0014354,0,0.0005439,0.538213,0.949173
1,0.327857,0.011741,0,0.0007546,0.312015,0.778643
1,0.286403,0.0415062,0.125397,0.0015762,0.305513,0.789202
0,0.210733,0.003656,0,0.0003435,0.249969,0.92647
1,0.223093,0.0018159,0,0.0007211,0.447966,0.833776
1,0.236057,0.0019813,0.0888889,0.001322,0.324096,0.817352
1,0.24088,0.0013776,0.0055556,0.0019141,0.450762,0.824585
1,0.306602,0.0070824,0,0.0006242,0.369,0.761913
1,0.252487,0.001481,0,0.0004593,0.518134,0.865981
1,0.186614,0.00148,0,0.0006776,0.525185,0.912591
1,0.202743,0.0010294,0,0.0003093,0.57164,0.882146
-1,0.123304,0.0029455,0.031746,0.0026836,0.321289,0.915835
1,0.162798,0.0011321,0,0.0002801,0.506438,0.895061
0,0.280525,0.0052704,0,0.0003442,0.376802,0.790199
1,0.163702,0.0010671,0,0.0006385,0.537036,0.95023
-1,0.318511,0.0056774,0,0.0005807,0.303686,0.773899
1,0.368707,0.0031357,0,0.0004757,0.45503,0.736041
-1,0.215556,0.0049044,0.196032,0.0104075,0.327538,0.882121
1,0.359964,0.0031871,0,0.000173,0.512487,0.71412
1,0.280525,0.0009092,0,0.0002986,0.53037,0.829878
1,0.211034,0.0028129,0,0.0003572,0.405378,0.886196
1,0.40413,0.0032017,0,0.0004199,0.339039,0.663275
1,0.321224,0.0026854,0,0.0016374,0.50241,0.773841
1,0.209979,0.0013156,0,0.0004173,0.535345,0.890221
1,0.297407,0.002406,0,0.0019794,0.426985,0.783825
1,0.164607,0.0023181,0,0.0002042,0.56356,0.911832
1,0.20621,0.0020941,0,0.0012869,0.429815,0.836447
1,0.294995,0.0010021,0,0.0000671,0.347452,0.819745
1,0.116069,0.0040785,0.119048,0.0010468,0.426729,0.918225
1,0.277962,0.0024597,0.0119048,0.0007418,0.351842,0.810695
1,0.352125,0.0118842,0,0.0004832,0.301952,0.761302
1,0.192644,0.003629,0,0.0002308,0.530961,0.901488
1,0.10808,0.0014146,0,0.0006451,0.519129,0.952683
1,0.302985,0.0034551,0,0.0018127,0.312687,0.792426
1,0.263039,0.0008184,0,0.0005587,0.538741,0.838511
1,0.331323,0.0038635,0,0.0003337,0.318394,0.732544
1,0.322128,0.0028189,0.0452381,0.0018568,0.282369,0.768578
1,0.285499,0.0027004,0,0.0014124,0.456387,0.787168
1,0.307356,0.0037916,0,0.0001785,0.399717,0.79249
1,0.213295,0.0024453,0,0.000367,0.258895,0.845941
0,0.458999,0.0011586,0,0.0002197,0.290567,0.659177
1,0.311878,0.015197,0.0722222,0.0015215,0.340028,0.771184
1,0.312481,0.0068121,0,0.0005696,0.388841,0.747687
1,0.250377,0.0011988,0,0.0003186,0.30504,0.838754
1,0.213597,0.0013924,0,0.0001186,0.475696,0.865206
1,0.106572,0.0021023,0,0.000488,0.617874,0.960086
1,0.389659,0.0025117,0,0.0003177,0.316879,0.699653
1,0.324842,0.0032758,0,0.0002,0.487436,0.75247
1,0.265903,0.0074004,0.0047619,0.0008705,0.413708,0.84094
1,0.293036,0.0027634,0,0.0005146,0.423165,0.763335
1,0.376847,0.0013784,0,0.0003821,0.369214,0.715043
1,0.198372,0.0018362,0,0.0006022,0.382442,0.885344
1,0.194151,0.002674,0,0.0002057,0.60175,0.883241
1,0.241031,0.0020438,0,0.0016116,0.445862,0.834485
1,0.198372,0.0022466,0,0.0003721,0.365403,0.912549
-1,0.128731,0.0013248,0,0.0005206,0.465619,0.909881
1,0.395387,0.0328148,0,0.0003484,0.314583,0.684092
1,0.355894,0.0025325,0,0.0010417,0.328475,0.708263
1,0.455231,0.0015767,0,0.0002158,0.351468,0.646758
1,0.164607,0.0022044,0,0.0000953,0.562246,0.916731
-1,0.152547,0.0019946,0,0.0013698,0.543171,0.93121
1,0.315948,0.0028848,0.0119048,0.0009397,0.302397,0.763426
1,0.221586,0.0042656,0,0.000286,0.252549,0.893343
1,0.308562,0.0052522,0,0.0002459,0.368679,0.766965
1,0.290624,0.0053983,0,0.000482,0.2894,0.805608
-1,0.107929,0.0087216,0.0468254,0.0062359,0.563027,0.952479
0,0.517033,0.0016378,0,0.0000841,0.344069,0.541711
1,0.32454,0.0062264,0,0.0004095,0.33831,0.771442
1,0.152246,0.0028357,0,0.001282,0.428737,0.900972
1,0.313989,0.0091317,0,0.000371,0.308616,0.774049
0,0.540699,0.0311103,0,0.000188,0.343225,0.528804
1,0.245101,0.0059947,0,0.0009664,0.538984,0.828855
1,0.271631,0.0017898,0,0.0001844,0.479555,0.839393
1,0.217667,0.0011751,0,0.0001851,0.407878,0.866816
1,0.137021,0.0017067,0,0.0006853,0.483004,0.91882
1,0.424932,0.0016786,0,0.0002529,0.327941,0.662409
1,0.305547,0.0028202,0.0174603,0.0008483,0.292625,0.784771
1,0.317154,0.0124491,0,0.0002043,0.331334,0.755841
1,0.27751,0.0008404,0,0.0001806,0.552438,0.782475
1,0.184806,0.0013617,0,0.0010446,0.461828,0.869777
1,0.24073,0.0016502,0,0.0001303,0.472873,0.879858
1,0.223093,0.0008682,0,0.0002092,0.576272,0.890051
1,0.170485,0.0043166,0,0.0001449,0.561358,0.877457
1,0.299367,0.0044696,0.186508,0.0019923,0.370368,0.784137
1,0.142599,0.0019589,0,0.0002813,0.491606,0.924522
1,0.248267,0.0028174,0,0.0004249,0.45599,0.853743
1,0.371872,0.001851,0,0.0001015,0.289445,0.709102
1,0.195207,0.0037913,0,0.0005529,0.606302,0.914423
1,0.242388,0.0027147,0,0.000157,0.644173,0.813159
-1,0.35303,0.0013683,0,0.000143,0.512298,0.747424
1,0.428399,0.0018228,0,0.0002019,0.316164,0.68464
-1,0.17139,0.0055146,0.0468254,0.0012474,0.400425,0.923518
1,0.247061,0.0024051,0,0.0006454,0.273697,0.841776
0,0.225203,0.0034879,0,0.0007142,0.359222,0.898884
-1,0.183449,0.0023117,0.0142857,0.000659,0.523222,0.886815
1,0.194604,0.0007534,0,0.0001543,0.567375,0.885848
1,0.300874,0.0035937,0,0.0002064,0.39936,0.819138
1,0.427947,0.0021018,0.0452381,0.0005426,0.337151,0.656052
1,0.246608,0.0044983,0,0.0011837,0.359449,0.826632
1,0.220983,0.0025164,0.0134921,0.0006244,0.499897,0.898688
1,0.288061,0.0036419,0,0.0004652,0.427837,0.842232
1,0.166566,0.0033902,0,0.0004149,0.454318,0.937057
1,0.259873,0.0035907,0,0.0006779,0.344221,0.817841
1,0.15722,0.0013543,0,0.0001523,0.632775,0.9209
1,0.16325,0.0014068,0,0.0002325,0.524346,0.959468
1,0.32032,0.0072359,0,0.0002698,0.318712,0.763042
1,0.337956,0.0194901,0,0.0005137,0.370671,0.740225
1,0.327857,0.0019682,0,0.000182,0.435859,0.72682
1,0.2041,0.001391,0,0.0002076,0.524231,0.892609
1,0.247664,0.0014767,0,0.000166,0.538991,0.80904
1,0.210733,0.0018833,0.0047619,0.0002391,0.585223,0.882533
1,0.339614,0.0031536,0,0.0005649,0.282503,0.792637
1,0.267863,0.0021332,0,0.0006863,0.3419,0.792536
-1,0.262436,0.0131713,0.0825397,0.0071368,0.294495,0.799776
1,0.238318,0.0029716,0,0.0004497,0.335819,0.830086
1,0.106874,0.0012235,0,0.0003064,0.660953,0.960199
1,0.179077,0.0014924,0,0.0004006,0.466099,0.852399
1,0.369159,0.0112379,0,0.0001841,0.314773,0.730065
1,0.156768,0.001391,0,0.0001469,0.541227,0.926358
1,0.122852,0.0010321,0,0.000338,0.515123,0.933665
1,0.189931,0.0039179,0,0.0000437,0.56716,0.881385
1,0.382725,0.0025806,0,0.000251,0.362537,0.716531
1,0.330871,0.0017527,0,0.000274,0.330471,0.772024
1,0.351824,0.0033869,0,0.0003246,0.411804,0.738169
1,0.345945,0.0021093,0,0.0008267,0.428328,0.720613
1,0.226259,0.0035387,0,0.0003881,0.566371,0.870833
1,0.182092,0.0020369,0,0.0004639,0.462985,0.889615
1,0.310823,0.0020943,0,0.0003883,0.344218,0.796515
1,0.177118,0.0010216,0,0.0005658,0.634821,0.921657
1,0.358004,0.0027891,0,0.0003338,0.304516,0.753081
1,0.169882,0.0062351,0.206349,0.0008812,0.588708,0.911186
1,0.450558,0.0017356,0,0.0000817,0.3165,0.608835
1,0.238318,0.0040173,0.0571429,0.0013247,0.352863,0.839696
1,0.187971,0.0028112,0,0.0004147,0.385474,0.916609
1,0.272083,0.0034002,0,0.0002332,0.51492,0.766221
1,0.286253,0.0068666,0,0.0002446,0.291583,0.778786
1,0.244347,0.0127677,0.442064,0.0202123,0.31053,0.820092
1,0.27962,0.0084876,0,0.0003889,0.300863,0.854492
1,0.241935,0.0008803,0,0.0004385,0.533993,0.866949
1,0.306753,0.0087046,0,0.0011038,0.290707,0.783992
1,0.280977,0.0010312,0,0.0001765,0.329333,0.844276
1,0.319415,0.0024196,0,0.0007364,0.296543,0.750201
1,0.367802,0.0053195,0,0.0005654,0.289326,0.698495
1,0.308562,0.109109,0.0492063,0.0006091,0.330024,0.765618
0,0.195659,0.0041731,0,0.0004299,0.250531,0.913051
1,0.28972,0.009099,0.0960317,0.0041319,0.305218,0.787686
-1,0.253693,0.0011149,0.0047619,0.0006192,0.411992,0.866588
0,0.243141,0.0025853,0,0.0007835,0.503395,0.808254
1,0.368707,0.0037186,0,0.0003345,0.309158,0.705448
1,0.314591,0.0025661,0,0.0017331,0.299267,0.771136
1,0.236057,0.0019632,0.031746,0.0017541,0.32657,0.817478
1,0.20606,0.0027622,0,0.000271,0.657147,0.866884
-1,0.231987,0.0037429,0,0.0004913,0.25446,0.898222
1,0.167772,0.0032456,0.0047619,0.0011698,0.619784,0.916737
1,0.279017,0.0014931,0,0.0001958,0.405825,0.810317
1,0.160687,0.0034387,0,0.0001796,0.611802,0.925094
1,0.379108,0.0031883,0,0.0003845,0.330746,0.703667
1,0.284595,0.0027071,0,0.0007863,0.38281,0.803509
0,0.277359,0.0078388,0,0.0017682,0.380032,0.810849
1,0.325897,0.0031694,0,0.0005704,0.295358,0.755914
-1,0.245855,0.0022174,0,0.0008436,0.282884,0.847078
1,0.228218,0.0051265,0.0055556,0.0017166,0.375844,0.829862
1,0.417244,0.0022334,0,0.0001117,0.288071,0.696417
1,0.356497,0.0033824,0,0.0003457,0.327951,0.741302
1,0.253995,0.0022942,0,0.0013328,0.491518,0.853225
1,0.170636,0.0056734,0.0047619,0.0002145,0.600948,0.921597
1,0.371118,0.0068139,0,0.0006607,0.322534,0.712447
1,0.352728,0.0027841,0,0.0003614,0.346359,0.735692
1,0.214953,0.0018413,0,0.0002341,0.377396,0.874733
1,0.123003,0.0047714,0.0198413,0.0016394,0.463427,0.954963
1,0.286856,0.0021688,0.0039683,0.001697,0.336723,0.792366
1,0.303738,0.0036089,0,0.0010639,0.350937,0.779533
1,0.249472,0.0024784,0,0.0006329,0.51745,0.90064
-1,0.331022,0.0018383,0,0.0005044,0.487397,0.778462
-1,0.291679,0.0039572,0,0.0002956,0.289909,0.770611
1,0.337504,0.0024325,0,0.0004845,0.283946,0.764373
1,0.311125,0.0019676,0,0.0003866,0.357589,0.756394
1,0.364335,0.0019285,0,0.000232,0.335838,0.677205
1,0.125415,0.0122449,0.0119048,0.0005278,0.572837,0.937461
1,0.283238,0.0069481,0,0.0005001,0.311678,0.815659
1,0.304492,0.0159559,0,0.0008952,0.315355,0.77027
1,0.18164,0.0032113,0,0.0004972,0.554766,0.908697
1,0.313838,0.027929,0,0.0003214,0.326269,0.761152
1,0.187368,0.0040414,0,0.0001175,0.610484,0.882689
1,0.293036,0.0034538,0,0.0001859,0.362458,0.800613
1,0.12647,0.0019009,0,0.0010018,0.47071,0.897755
1,0.241785,0.0149806,0,0.0002464,0.313852,0.833988
1,0.135966,0.0052171,0.0642857,0.002982,0.60944,0.949604
1,0.389961,0.0030819,0,0.0006367,0.326675,0.695268
1,0.208622,0.0011705,0,0.0002337,0.518892,0.855868
1,0.290323,0.0040033,0.047619,0.0015659,0.29149,0.790888
1,0.468043,0.0352611,0,0.0004341,0.321814,0.618277
1,0.345342,0.0074236,0.319048,0.0051521,0.293585,0.737944
1,0.342327,0.0036315,0,0.0003668,0.331237,0.731286
1,0.386645,0.0024932,0,0.0003685,0.335698,0.669698
1,0.310974,0.0373987,0.118254,0.0005807,0.321011,0.767886
1,0.223998,0.0070329,0,0.0006496,0.276897,0.800142
1,0.320018,0.0032689,0,0.0007755,0.343858,0.746078
1,0.326952,0.00202,0,0.0003518,0.35443,0.753392
1,0.129183,0.0040553,0.0365079,0.001905,0.585765,0.939767
1,0.126771,0.0010809,0,0.0002871,0.523722,0.927945
1,0.369008,0.0030614,0,0.0004764,0.298573,0.734609
1,0.238167,0.0014371,0,0.0004583,0.361255,0.842435
-1,0.344438,0.0041862,0,0.0004104,0.283305,0.770876
1,0.245252,0.0024988,0,0.000332,0.631876,0.810625
0,0.32454,0.166653,0.335714,0.0010046,0.329579,0.761084
1,0.289267,0.001908,0,0.0006237,0.380952,0.820924
1,0.233645,0.002093,0,0.0018821,0.427437,0.8336
1,0.262285,0.0067321,0,0.0001563,0.300835,0.819997
0,0.21028,0.0033823,0,0.0001937,0.412618,0.911852
1,0.48568,0.0015643,0,0.0000988,0.427004,0.602398
1,0.193247,0.0010747,0.0079365,0.0007125,0.574516,0.88974
1,0.389207,0.0025129,0,0.0002999,0.317106,0.695428
1,0.124962,0.0023724,0,0.0004611,0.6572,0.950584
-1,0.346247,0.0012333,0,0.0001061,0.524851,0.78005
1,0.429605,0.0037512,0,0.0003503,0.429071,0.66142
1,0.254145,0.0018942,0,0.0001958,0.494628,0.836241
1,0.318963,0.0029597,0,0.0005889,0.317986,0.729462
1,0.267109,0.002539,0,0.0003314,0.508306,0.837191
1,0.331926,0.0093011,0,0.0004881,0.312502,0.759124
1,0.330871,0.0297952,0,0.0001351,0.322308,0.754633
1,0.340368,0.0019589,0,0.0005897,0.375422,0.778004
1,0.168827,0.0058326,0,0.0000824,0.529181,0.887436
1,0.308713,0.0170335,0.169048,0.0019875,0.323388,0.777041
1,0.265601,0.0047143,0,0.0003431,0.386858,0.844664
1,0.247814,0.0014868,0,0.00011,0.475266,0.859509
1,0.301477,0.0023038,0,0.0004622,0.270254,0.795568
1,0.251884,0.0038664,0,0.0007441,0.328413,0.897608
1,0.317456,0.0009287,0,0.0001577,0.530763,0.801957
1,0.255653,0.0009032,0,0.0002616,0.539912,0.820009
1,0.366596,0.0068703,0,0.0005499,0.373739,0.724004
1,0.309165,0.0022073,0.0873016,0.0071801,0.372725,0.764555
1,0.190081,0.0004963,0.0047619,0.001867,0.601204,0.840695
0,0.374585,0.0014023,0,0.0001816,0.368619,0.701629
1,0.326952,0.0016666,0,0.0004641,0.402642,0.741152
0,0.272234,0.0035254,0,0.0011771,0.315273,0.7735
